scanner,tag,strength,timestamp,zone
202481589823194,10,-79,1551409587857377607,10009
202481592285809,10,-64,1551409587857578178,10009
202481592814994,10,-77,1551409587857820908,10009
202481594609210,10,-73,1551409587857824464,10009
202481586283485,10,-77,1551409587858152545,10009
202481592285809,10,-72,1551409587957510662,10009
202481599414040,10,-82,1551409587957577000,10009
202481594469276,10,-79,1551409587957726561,10009
202481594609210,10,-78,1551409587957982533,10009
202481592814994,10,-67,1551409587958070091,10009
202481592757237,10,-78,1551409588057292519,10009
202481590274456,10,-73,1551409588057532049,10009
202481594821872,10,-78,1551409588057569278,10009
202481592285809,10,-59,1551409588057790532,10009
202481597435935,10,-71,1551409588057981045,10009
202481599414040,10,-59,1551409588057983458,10009
202481586687629,10,-71,1551409588058083690,10009
202481594345615,10,-76,1551409588058091276,10009
202481594609210,10,-78,1551409588058143459,10009
202481592814994,10,-68,1551409588058181615,10009
202481594469276,10,-73,1551409588157395142,10009
202481590274456,10,-58,1551409588157544874,10009
202481586283485,10,-78,1551409588157638583,10009
202481592285809,10,-60,1551409588157646857,10009
202481597435935,10,-77,1551409588157690436,10009
